age,job,marital,education,default,housing,loan,contact,month,day_of_week,mean,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,5,0,6,0,1,1,0,6,1,207,5,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
57,2,1,4,0,0,0,0,6,1,187,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
58,4,1,2,0,1,0,0,6,1,166,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
32,3,3,5,0,1,0,0,6,1,152,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
31,5,0,5,0,0,0,0,6,1,93,5,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
33,3,0,5,2,0,0,0,6,1,54,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
29,2,1,6,0,0,0,0,6,1,836,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,1
31,2,3,4,0,1,1,0,6,1,242,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
38,5,1,5,0,1,1,0,6,1,235,5,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
52,4,1,3,2,1,0,1,6,1,132,4,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
45,4,1,2,2,1,0,0,6,1,561,2,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
48,4,1,3,0,1,1,0,6,1,303,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
43,7,1,5,0,1,0,0,6,1,343,7,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
31,2,1,5,0,1,0,0,6,1,159,2,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
33,9,1,5,0,1,0,0,6,1,173,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
60,6,1,1,2,1,1,0,6,1,595,8,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
40,3,3,5,2,1,0,0,6,1,1200,2,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
32,5,1,5,2,1,0,0,6,1,695,3,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
40,3,3,5,2,1,0,0,6,1,100,11,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
58,3,1,5,2,1,1,0,6,1,103,4,28,0,2,1.4,93.444,-36.1,4.963,5228.1,0
51,4,1,1,0,2,2,1,6,1,480,1,28,0,2,1.4,93.444,-36.1,4.963,5228.1,1
32,3,3,5,0,1,0,0,6,2,46,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,5,1,4,0,1,0,0,6,2,125,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
35,3,3,5,0,1,0,0,6,2,108,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
38,3,0,5,2,1,1,0,6,2,131,5,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,5,0,6,0,1,0,0,6,2,129,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
48,4,1,3,0,1,0,0,6,2,118,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,5,3,4,0,0,0,0,6,2,113,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,5,0,6,0,0,0,0,6,2,80,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
38,5,1,6,2,1,1,0,6,2,83,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,1,5,2,0,0,0,6,2,150,5,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,0,5,0,0,0,0,6,2,582,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,0,5,0,0,0,0,6,2,68,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
38,5,3,4,2,0,0,0,6,2,190,9,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
55,6,1,3,2,1,1,0,6,2,117,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,0,4,2,1,0,0,6,2,143,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,2,1,0,0,6,2,183,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
59,3,1,5,0,1,0,0,6,2,264,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,1,5,0,1,0,0,6,2,216,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
58,4,1,3,2,1,0,0,6,2,127,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,0,0,0,0,6,2,43,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,0,0,0,0,6,2,154,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
39,7,3,5,0,0,0,0,6,2,649,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
33,3,0,5,0,0,1,0,6,2,155,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
37,5,1,6,0,1,0,0,6,2,72,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,0,0,0,0,6,2,162,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,5,1,4,0,1,0,0,6,2,30,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
48,4,1,1,2,1,0,0,6,2,89,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,1,5,0,1,0,0,6,2,81,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
53,7,1,5,0,0,0,0,6,2,50,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,0,1,0,0,6,2,134,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,5,1,5,0,1,0,0,6,2,86,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
51,6,1,5,0,0,0,0,6,2,142,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
49,3,1,5,0,0,0,0,6,2,64,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
46,3,0,5,0,0,0,0,6,2,377,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,1,1,5,0,1,1,0,6,2,73,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,2,1,4,0,0,0,0,6,2,55,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,3,6,0,1,0,0,6,2,76,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,1,5,0,1,0,0,6,2,240,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
58,2,1,4,2,0,0,0,6,2,153,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,0,5,0,0,0,0,6,2,160,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,8,1,6,0,0,1,0,6,2,120,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
56,5,1,6,0,0,0,0,6,2,68,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,5,0,0,0,0,6,2,104,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
49,3,1,5,0,1,0,0,6,2,87,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,0,0,0,6,2,256,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,5,0,5,2,1,0,0,6,2,322,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,3,0,5,2,0,0,0,6,2,156,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
54,4,1,1,0,0,0,0,6,2,50,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,5,0,5,0,0,0,0,6,2,132,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
55,2,1,1,0,0,1,0,6,2,64,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
40,3,1,4,0,1,1,0,6,2,18,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,3,0,5,2,0,0,0,6,2,483,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
55,2,1,1,0,1,0,0,6,2,212,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,0,0,0,0,6,2,64,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
48,4,1,3,0,0,0,0,6,2,329,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,5,0,1,0,0,6,2,239,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,6,0,0,1,0,6,2,90,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,3,1,5,0,1,0,0,6,2,129,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
49,3,3,5,2,0,0,0,6,2,150,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,0,5,0,0,0,0,6,2,295,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,5,0,5,2,1,0,0,6,2,60,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,0,1,0,0,6,2,25,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,1,0,0,6,2,133,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,3,0,4,0,0,0,0,6,2,127,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,3,0,4,0,1,0,0,6,2,138,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,0,0,0,6,2,391,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
45,7,1,4,2,1,0,0,6,2,228,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
45,4,1,2,0,1,0,0,6,2,128,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,1,5,0,0,0,0,6,2,140,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,1,5,0,0,0,0,6,2,88,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,1,0,0,6,2,243,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,5,0,0,0,0,6,2,97,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,5,1,6,0,1,0,0,6,2,192,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,0,5,0,0,0,0,6,2,340,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
45,4,1,2,0,0,0,0,6,2,921,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
36,9,3,6,0,1,0,0,6,2,157,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
40,5,0,6,0,1,0,0,6,2,142,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
40,5,0,6,0,1,0,0,6,2,84,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
40,5,0,6,0,0,0,0,6,2,113,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,7,1,5,0,0,0,0,6,2,500,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
40,5,0,6,0,1,0,0,6,2,179,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,0,0,0,6,2,53,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,1,0,0,6,2,195,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,3,1,5,0,0,0,0,6,2,155,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
50,4,1,3,0,1,0,0,6,2,72,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,1,1,0,6,2,467,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
36,5,1,4,2,1,0,0,6,2,112,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
56,5,1,6,2,1,0,0,6,2,83,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
44,10,1,4,0,0,0,0,6,2,70,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,1,4,2,1,0,0,6,2,231,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
44,10,1,4,0,1,0,0,6,2,312,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,5,1,6,0,1,0,0,6,2,543,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
32,3,1,5,0,1,1,0,6,2,152,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,0,5,0,1,0,0,6,2,124,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,5,0,1,1,0,6,2,158,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
46,4,1,3,0,1,0,0,6,2,82,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
45,7,1,4,2,0,0,0,6,2,110,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,10,0,5,0,1,1,0,6,2,90,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
54,9,1,6,2,1,0,0,6,2,104,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
59,6,1,3,2,1,0,0,6,2,80,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,1,5,0,1,0,0,6,2,428,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
37,3,1,5,2,0,0,0,6,2,193,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,0,4,2,1,0,0,6,2,158,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,0,5,0,0,0,0,6,2,97,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
59,6,1,3,0,1,1,0,6,2,339,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
59,6,1,3,0,0,0,0,6,2,351,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,0,5,0,1,0,0,6,2,202,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
57,1,1,1,0,1,0,0,6,2,153,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
54,4,1,3,0,0,0,0,6,2,203,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
56,3,1,5,0,0,0,0,6,2,552,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
57,4,1,1,2,0,0,0,6,2,106,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,3,6,0,1,0,0,6,2,79,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,1,5,0,1,0,0,6,2,117,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
57,4,1,1,2,1,0,0,6,2,89,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,1,5,0,1,0,0,6,2,322,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,5,0,0,0,0,6,2,60,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
50,4,1,3,0,0,0,0,6,2,93,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
57,1,1,1,0,0,0,0,6,2,1044,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
30,5,0,6,0,0,0,0,6,2,387,6,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
37,3,0,5,0,0,1,0,6,2,162,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,1,0,0,6,2,875,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
53,4,1,1,0,1,0,0,6,2,108,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
46,4,1,1,0,0,1,0,6,2,414,8,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
49,5,1,5,0,1,0,0,6,2,552,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,1,5,0,0,0,0,6,2,209,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,0,5,0,0,0,0,6,2,263,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
47,5,1,6,0,1,0,0,6,2,185,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,5,1,6,2,0,0,0,6,2,71,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,0,5,0,1,0,0,6,2,105,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,0,6,0,1,0,0,6,2,75,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
48,4,1,3,0,1,0,0,6,2,360,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,4,0,3,0,0,0,0,6,2,219,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
50,4,1,1,2,0,0,0,6,2,157,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,3,5,0,0,0,0,6,2,102,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
40,5,0,6,0,0,0,0,6,2,113,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,1,5,0,0,0,0,6,2,196,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,5,0,1,0,0,6,2,118,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,5,0,0,0,0,6,2,94,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,0,5,0,1,0,0,6,2,138,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,5,0,0,0,0,6,2,204,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,5,0,1,0,0,6,2,535,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,0,5,2,1,0,0,6,2,136,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
44,5,0,6,0,1,0,0,6,2,112,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
53,3,1,5,0,0,0,0,6,2,107,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
57,2,1,6,0,1,0,0,6,2,160,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
53,3,1,5,0,0,0,0,6,2,103,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
44,4,1,1,2,1,0,0,6,2,359,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,0,5,0,1,0,0,6,2,123,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
53,3,1,5,0,1,1,0,6,2,277,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
45,7,1,5,0,1,0,0,6,2,88,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,1,5,0,0,0,1,6,2,588,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
60,6,1,5,0,0,0,0,6,2,332,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
48,3,1,4,0,0,0,0,6,2,184,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,0,5,0,1,0,0,6,2,237,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
47,5,1,6,0,1,0,0,6,2,49,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
51,3,1,5,0,1,0,0,6,2,122,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,5,0,5,0,1,0,0,6,2,215,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,5,0,5,0,1,0,0,6,2,25,13,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,4,0,4,0,0,0,0,6,2,211,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
35,7,1,5,0,2,2,0,6,2,233,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
57,2,3,4,2,0,0,0,6,2,71,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,0,5,0,0,0,0,6,2,172,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
45,2,1,4,2,1,0,0,6,2,100,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,7,1,5,0,1,0,0,6,2,113,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
50,5,3,6,2,0,0,0,6,2,119,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,3,0,5,2,1,0,0,6,2,87,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,0,6,0,0,0,0,6,2,111,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
48,5,3,6,2,1,0,0,6,2,200,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,5,0,6,0,1,0,0,6,2,214,5,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,8,1,5,0,1,0,0,6,2,763,9,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
36,5,0,5,0,2,2,0,6,2,889,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,0,5,0,0,0,0,6,2,95,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,5,0,0,0,0,6,2,195,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,0,5,0,0,0,0,6,2,210,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
39,3,0,5,2,1,0,0,6,2,413,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
37,5,1,6,0,1,0,0,6,2,97,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,0,6,0,1,0,0,6,2,472,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,5,0,0,0,0,6,2,157,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,0,5,0,0,0,0,6,2,352,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
38,7,1,4,0,0,0,0,6,2,171,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,4,0,1,0,0,6,2,78,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,5,1,5,2,0,0,0,6,2,212,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,0,5,0,1,1,0,6,2,72,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
48,4,1,3,0,0,1,0,6,2,76,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,1,5,0,1,1,0,6,2,112,6,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
37,3,1,5,0,1,0,0,6,2,161,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
40,5,1,5,0,1,0,0,6,2,140,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
37,5,1,4,0,1,0,0,6,2,599,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
41,3,3,5,0,1,0,0,6,2,536,5,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
35,5,0,6,0,1,0,0,6,2,75,6,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
51,5,0,6,0,0,0,0,6,2,1740,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
54,3,1,5,2,0,0,0,6,2,56,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,3,1,5,0,1,0,0,6,2,513,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,5,1,6,0,1,1,0,6,2,744,5,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
53,3,1,5,0,0,0,0,6,2,177,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
53,3,1,5,0,0,0,0,6,2,184,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,1,5,0,0,1,0,6,2,62,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
37,5,0,5,0,1,0,0,6,2,194,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,1,5,0,1,1,0,6,2,94,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,5,0,2,2,0,6,2,88,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,5,0,0,0,0,6,2,398,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
33,3,3,5,0,0,0,0,6,2,259,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
59,7,1,5,0,1,0,0,6,2,77,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
58,3,3,6,0,0,0,0,6,2,329,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
59,7,1,5,0,1,0,0,6,2,239,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
59,7,1,5,0,0,0,0,6,2,414,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,1,6,0,0,0,0,6,2,252,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,1,6,0,1,0,0,6,2,90,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
41,3,3,5,0,1,0,0,6,2,116,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
45,7,1,5,0,1,0,0,6,2,113,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,1,0,5,0,0,1,0,6,2,127,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,0,5,0,0,1,0,6,2,447,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
42,5,1,6,2,0,0,0,6,2,88,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
31,5,1,5,0,1,0,0,6,2,157,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
34,3,1,5,0,0,1,0,6,2,15,11,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
55,2,1,1,0,1,0,0,6,2,173,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
32,3,3,5,0,0,1,0,6,2,203,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
56,3,1,5,0,1,0,0,6,2,471,5,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
34,5,0,5,0,1,0,0,6,2,82,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
34,5,0,5,0,1,0,0,6,2,162,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
34,5,0,5,0,1,0,0,6,2,174,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
41,3,3,5,0,1,0,0,6,2,188,4,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,3,0,5,0,1,0,0,6,2,1408,3,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
39,5,1,6,2,1,0,0,6,2,132,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
52,4,1,3,0,2,2,0,6,2,70,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
46,4,1,1,0,0,0,0,6,2,293,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
35,5,0,5,0,1,0,0,6,2,102,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
35,5,0,5,0,0,0,0,6,2,118,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
44,4,1,3,0,0,0,0,6,2,584,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,3,1,5,0,1,0,0,6,2,718,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,1
35,5,0,5,0,0,1,0,6,2,174,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,5,1,5,0,0,1,0,6,2,58,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,3,0,5,0,0,1,0,6,2,69,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
29,5,0,5,0,0,0,0,6,2,797,2,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
30,5,1,5,0,1,0,0,6,2,95,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
36,5,1,6,0,0,0,0,6,2,94,1,28,0,2,1.4,93.444,-36.1,4.964,5228.1,0
